,Unnamed: 0,season,opening_date,name,theatre,type,all_nominations,all_Wins,tony_best_musical_nom,tony_best_musical_winner,tony_best_revival_musical_nom,tony_best_revival_musical_winner,tony_best_play_nom,tony_best_play_winner,tony_best_revival_play_nom,tony_best_revival_play_winner,performances,previews,play,musical,revival,year
382,382,1994,1994-12-08,What's Wrong with This Picture?,Brooks Atkinson Theatre,Play Comedy Original,0,0,0,0,0,0,0,0,0,0,12,27,1,0,0,1994
383,383,1994,1994-12-15,A Tuna Christmas,Booth Theatre,Original,1,0,0,0,0,0,0,0,0,0,20,8,1,0,0,1994
384,384,1994,1994-12-18,Comedy Tonight,Lunt-Fontanne Theatre,Original,0,0,0,0,0,0,0,0,0,0,9,5,1,0,0,1994
385,385,1994,1994-12-22,A Christmas Carol,Richard Rodgers Theatre,Revival,4,1,0,0,0,0,0,0,0,0,18,2,1,0,1,1994
386,386,1994,1995-02-02,The Moliére Comedies,Criterion Center Stage Right,Revival,3,0,0,0,0,0,0,0,1,0,61,26,1,0,1,1995
387,387,1994,1995-02-02,The School for Husbands,Criterion Center Stage Right,Revival,0,0,0,0,0,0,0,0,0,0,61,26,1,0,1,1995
388,388,1994,1995-02-02,The Imaginary Cuckold,Criterion Center Stage Right,Revival,0,0,0,0,0,0,0,0,0,0,61,26,1,0,1,1995
389,389,1994,1995-02-14,Love! Valour! Compassion!,Walter Kerr Theatre,Play Original,14,7,0,0,0,0,1,1,0,0,248,28,1,0,0,1995
390,390,1994,1995-02-23,Uncle Vanya,Circle in the Square Theatre,Revival,0,0,0,0,0,0,0,0,0,0,29,23,1,0,1,1995
391,391,1994,1995-03-02,Smokey Joe's Cafe,Virginia Theatre,Original,8,0,1,0,0,0,0,0,0,0,2036,25,1,0,0,1995
392,392,1994,1995-03-09,The Heiress,Cort Theatre,Play Drama Revival,13,7,0,0,0,0,0,0,1,1,340,33,1,0,1,1995
393,393,1994,1995-03-19,Translations,Plymouth Theatre,Original,1,1,0,0,0,0,0,0,0,0,25,15,1,0,0,1995
394,394,1994,1995-03-23,How to Succeed in Business Without Really Trying,Richard Rodgers Theatre,Musical Revival,8,2,0,0,1,0,0,0,0,0,548,16,0,1,1,1995
395,395,1994,1995-03-26,Rob Becker's Defending the Caveman,Helen Hayes Theatre,Original,0,0,0,0,0,0,0,0,0,0,674,25,1,0,0,1995
396,396,1994,1995-03-31,Arcadia,Vivian Beaumont Theater,Play Original,9,3,0,0,0,0,1,0,0,0,173,31,1,0,0,1995
397,397,1994,1995-04-06,Laurie Anderson on Broadway (The Nerve Bible),Neil Simon Theatre,Original,0,0,0,0,0,0,0,0,0,0,9,0,1,0,0,1995
398,398,1994,1995-04-06,Having Our Say,Booth Theatre,Original,5,0,0,0,0,0,1,0,0,0,317,24,1,0,0,1995
399,399,1994,1995-04-10,Gentlemen Prefer Blondes,Lyceum Theatre,Revival,1,0,0,0,0,0,0,0,0,0,24,16,1,0,1,1995
400,400,1994,1995-04-25,A Month in the Country,Criterion Center Stage Right,Revival,6,2,0,0,0,0,0,0,0,0,55,24,1,0,1,1995
401,401,1994,1995-04-27,Indiscretions,Ethel Barrymore Theatre,Original,16,2,0,0,0,0,1,0,0,0,220,28,1,0,0,1995
402,402,1994,1995-04-30,The Rose Tattoo,Circle in the Square Theatre,Revival,4,1,0,0,0,0,0,0,1,0,73,10,1,0,1,1995
403,403,1994,1995-05-01,On the Waterfront,Brooks Atkinson Theatre,Original,0,0,0,0,0,0,0,0,0,0,8,16,1,0,0,1995
404,404,1994,1995-05-02,Hamlet,Belasco Theatre,Drama Revival,6,4,0,0,0,0,0,0,1,0,91,19,1,0,1,1995
405,405,1994,1995-05-03,My Thing of Love,Martin Beck Theatre,Original,0,0,0,0,0,0,0,0,0,0,12,16,1,0,0,1995
406,406,1995,1995-06-04,The 49th Annual Tony Awards - 1995,Minskoff Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1995
407,407,1995,1995-06-08,Buttons on Broadway,Ambassador Theatre,Original,0,0,0,0,0,0,0,0,0,0,33,3,1,0,0,1995
408,408,1995,1995-06-15,Chronicle of a Death Foretold,Plymouth Theatre,Original,9,0,1,0,0,0,0,0,0,0,37,28,1,0,0,1995
409,409,1995,1995-07-09,The Play's the Thing,Criterion Center Stage Right,Play Revival,0,0,0,0,0,0,0,0,0,0,45,26,1,0,1,1995
410,410,1995,1995-07-12,Something Wonderful,Gershwin Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1995
411,411,1995,1995-10-01,Moon Over Buffalo,Martin Beck Theatre,Play Comedy Original,3,0,0,0,0,0,0,0,0,0,309,22,1,0,0,1995
412,412,1995,1995-10-05,Company,Criterion Center Stage Right,Musical Revival,3,0,0,0,1,0,0,0,0,0,68,43,0,1,1,1995
413,413,1995,1995-10-10,Suddenly Last Summer,Circle in the Square Theatre,Revival,0,0,0,0,0,0,0,0,0,0,31,19,1,0,1,1995
414,414,1995,1995-10-10,Garden District,Circle in the Square Theatre,One Act Revival,0,0,0,0,0,0,0,0,0,0,31,19,1,0,1,1995
415,415,1995,1995-10-10,Something Unspoken,Circle in the Square Theatre,Original,0,0,0,0,0,0,0,0,0,0,31,19,1,0,0,1995
416,416,1995,1995-10-12,Patti LuPone on Broadway,Walter Kerr Theatre,Original,1,1,0,0,0,0,0,0,0,0,45,8,1,0,0,1995
417,417,1995,1995-10-19,"Hello, Dolly!",Lunt-Fontanne Theatre,Musical Revival,1,0,0,0,1,0,0,0,0,0,116,11,0,1,1,1995
418,418,1995,1995-10-22,Swinging on a Star,Music Box Theatre,Original,7,1,1,0,0,0,0,0,0,0,96,19,1,0,0,1995
419,419,1995,1995-10-25,Victor / Victoria,Marquis Theatre,Musical Original,7,4,0,0,0,0,0,0,0,0,734,25,0,1,0,1995
420,420,1995,1995-10-29,Fool Moon,Ambassador Theatre,Original,0,0,0,0,0,0,0,0,0,0,81,10,1,0,0,1995
421,421,1995,1995-11-01,The Tempest,Broadhurst Theatre,Play Revival,4,0,0,0,0,0,0,0,0,0,70,25,1,0,1,1995
422,422,1995,1995-11-02,Sacrilege,Belasco Theatre,Original,0,0,0,0,0,0,0,0,0,0,21,8,1,0,0,1995
423,423,1995,1995-11-05,Master Class,John Golden Theatre,Original,10,9,0,0,0,0,1,1,0,0,598,12,1,0,0,1995
424,424,1995,1995-11-08,Danny Gans on Broadway: The Man of Many Voices,Neil Simon Theatre,Original,0,0,0,0,0,0,0,0,0,0,6,11,1,0,0,1995
425,425,1995,1995-11-19,The School for Scandal,Lyceum Theatre,Play Revival,1,1,0,0,0,0,0,0,0,0,33,7,1,0,1,1995
426,426,1995,1995-11-20,Racing Demon,Vivian Beaumont Theater,Play Original,3,0,0,0,0,0,1,0,0,0,56,8,1,0,0,1995
427,427,1995,1995-12-03,Holiday,Circle in the Square Theatre,Revival,2,0,0,0,0,0,0,0,0,0,50,17,1,0,1,1995
428,428,1995,1995-12-20,Paul Robeson,Longacre Theatre,Revival,0,0,0,0,0,0,0,0,0,0,14,2,1,0,1,1995
429,429,1995,1996-01-11,The Father,Criterion Center Stage Right,Tragedy Drama Revival,1,1,0,0,0,0,0,0,0,0,52,0,1,0,1,1996
430,430,1995,1996-02-22,Bus Stop,Circle in the Square Theatre,Revival,0,0,0,0,0,0,0,0,0,0,29,21,1,0,1,1996
431,431,1995,1996-03-17,Getting Away with Murder,Broadhurst Theatre,Musical Original,0,0,0,0,0,0,0,0,0,0,17,29,0,1,0,1996
432,432,1995,1996-03-21,The Night of the Iguana,Criterion Center Stage Right,Play Revival,0,0,0,0,0,0,0,0,0,0,69,18,1,0,1,1996
433,433,1995,1996-03-24,Love Thy Neighbor,Booth Theatre,Original,0,0,0,0,0,0,0,0,0,0,234,5,1,0,0,1996
434,434,1995,1996-03-27,State Fair,Music Box Theatre,Original,7,0,0,0,0,0,0,0,0,0,110,8,1,0,0,1996
435,435,1995,1996-03-28,Seven Guitars,Walter Kerr Theatre,Original,20,8,0,0,0,0,1,0,0,0,188,13,1,0,0,1996
436,436,1995,1996-03-31,A Midsummer Night's Dream,Lunt-Fontanne Theatre,Play Comedy Revival,6,0,0,0,0,0,0,0,1,0,65,13,1,0,1,1996
437,437,1995,1996-04-04,Inherit the Wind,Royale Theatre,Revival,5,2,0,0,0,0,0,0,1,0,45,42,1,0,1,1996
438,438,1995,1996-04-11,The King and I,Neil Simon Theatre,Musical Revival,22,14,0,0,1,1,0,0,0,0,780,27,0,1,1,1996
439,439,1995,1996-04-14,The Apple Doesn't Fall...,Lyceum Theatre,Play Original,0,0,0,0,0,0,0,0,0,0,1,19,1,0,0,1996
440,440,1995,1996-04-18,A Funny Thing Happened on the Way to the Forum,St. James Theatre,Musical Revival,9,4,0,0,1,0,0,0,0,0,715,35,0,1,1,1996
441,441,1995,1996-04-21,A Delicate Balance,Plymouth Theatre,Play Drama Revival,13,7,0,0,0,0,0,0,1,1,185,27,1,0,1,1996
442,442,1995,1996-04-24,Jack: A Night on the Town with John Barrymore,Belasco Theatre,Original,0,0,0,0,0,0,0,0,0,0,12,4,1,0,0,1996
443,443,1995,1996-04-25,"Bring in 'da Noise, Bring in 'da Funk",Ambassador Theatre,Original,15,6,1,0,0,0,0,0,0,0,1135,15,1,0,0,1996
444,444,1995,1996-04-28,Big,Sam S. Shubert Theatre,Original,14,1,0,0,0,0,0,0,0,0,193,22,1,0,0,1996
445,445,1995,1996-04-29,Rent,Nederlander Theatre,Musical Original,25,15,1,1,0,0,0,0,0,0,5123,16,0,1,0,1996
446,446,1995,1996-04-30,Buried Child,Brooks Atkinson Theatre,Play Drama Original,7,0,0,0,0,0,1,0,0,0,72,14,1,0,0,1996
447,447,1995,1996-05-01,An Ideal Husband,Ethel Barrymore Theatre,Comedy Revival,7,2,0,0,0,0,0,0,1,0,307,7,1,0,1,1996
448,448,1996,1996-05-30,Tartuffe,Circle in the Square Theatre,Revival,0,0,0,0,0,0,0,0,0,0,29,25,1,0,1,1996
449,449,1996,1996-06-02,The 50th Annual Tony Awards - 1996,Majestic Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1996
450,450,1996,1996-07-14,A Thousand Clowns,Criterion Center Stage Right,Play Revival,0,0,0,0,0,0,0,0,0,0,32,38,1,0,1,1996
451,451,1996,1996-08-22,Hughie,Circle in the Square Theatre,Play Revival,0,0,0,0,0,0,0,0,0,0,56,28,1,0,1,1996
452,452,1996,1996-09-05,Summer and Smoke,Criterion Center Stage Right,Revival,0,0,0,0,0,0,0,0,0,0,53,22,1,0,1,1996
453,453,1996,1996-09-19,Skylight,Royale Theatre,Play Original,9,2,0,0,0,0,1,0,0,0,116,12,1,0,0,1996
454,454,1996,1996-10-10,Sex and Longing,Cort Theatre,Original,1,1,0,0,0,0,0,0,0,0,46,30,1,0,0,1996
455,455,1996,1996-10-17,Taking Sides,Brooks Atkinson Theatre,Original,3,0,0,0,0,0,0,0,0,0,85,15,1,0,0,1996
456,456,1996,1996-11-07,The Three Sisters,Lunt-Fontanne Theatre,Drama Revival,0,0,0,0,0,0,0,0,0,0,5,0,1,0,1,1996
457,457,1996,1996-11-10,It's a Slippery Slope,Vivian Beaumont Theater,Original,0,0,0,0,0,0,0,0,0,0,17,2,1,0,0,1996
458,458,1996,1996-11-14,Chicago,Ambassador Theatre,Musical Revival,25,18,0,0,1,1,0,0,0,0,9962,0,0,1,1,1996
459,459,1996,1996-11-15,Into the Whirlwind,Lunt-Fontanne Theatre,Original,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1996
460,460,1996,1996-11-17,Angela Lansbury - A Celebration,Majestic Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1996
461,461,1996,1996-11-18,Present Laughter,Walter Kerr Theatre,Revival,10,2,0,0,0,0,0,0,1,0,175,28,1,0,1,1996
462,462,1996,1996-11-19,"Julia Sweeney's God Said ""Ha!""",Lyceum Theatre,Original,1,0,0,0,0,0,0,0,0,0,22,11,1,0,0,1996
463,463,1996,1996-11-21,The Rehearsal,Criterion Center Stage Right,Play Revival,3,0,0,0,0,0,0,0,0,0,55,25,1,0,1,1996
464,464,1996,1996-11-24,Juan Darien,Vivian Beaumont Theater,Musical Original,11,0,1,0,0,0,0,0,0,0,49,20,0,1,0,1996
465,465,1996,1996-12-05,David Copperfield: Dreams and Nightmares,Martin Beck Theatre,Special Original,0,0,0,0,0,0,0,0,0,0,55,21,1,0,0,1996
466,466,1996,1996-12-19,Once Upon a Mattress,Broadhurst Theatre,Revival,1,0,0,0,1,0,0,0,0,0,188,35,1,0,1,1996
467,467,1996,1997-01-27,"Men Are from Mars, Women Are from Venus",Gershwin Theatre,Original,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1997
468,468,1996,1997-02-13,The Three Sisters,Criterion Center Stage Right,Drama Revival,1,0,0,0,0,0,0,0,0,0,61,26,1,0,1,1997
469,469,1996,1997-02-20,Stanley,Circle in the Square Theatre,Original,8,3,0,0,0,0,1,0,0,0,77,18,1,0,0,1997
470,470,1996,1997-02-27,The Last Night of Ballyhoo,Helen Hayes Theatre,Play Comedy Original,16,8,0,0,0,0,1,1,0,0,556,24,1,0,0,1997
471,471,1996,1997-03-01,Mandy Patinkin in Concert,Lyceum Theatre,Original,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,1997
472,472,1996,1997-03-20,Play On!,Brooks Atkinson Theatre,Original,5,0,0,0,0,0,0,0,0,0,61,19,1,0,0,1997
473,473,1996,1997-03-25,Barrymore,Music Box Theatre,Original,3,3,0,0,0,0,0,0,0,0,236,12,1,0,0,1997
474,474,1996,1997-03-26,Annie,Martin Beck Theatre,Revival,1,0,0,0,1,0,0,0,0,0,239,14,1,0,1,1997
475,475,1996,1997-03-27,The Young Man from Atlanta,Longacre Theatre,Original,6,1,0,0,0,0,1,0,0,0,84,17,1,0,0,1997
476,476,1996,1997-04-02,A Doll's House,Belasco Theatre,Comedy Revival,12,9,0,0,0,0,0,0,1,1,150,8,1,0,1,1997
477,477,1996,1997-04-03,Dream,Royale Theatre,Original,1,0,0,0,0,0,0,0,0,0,109,24,1,0,0,1997
478,478,1996,1997-04-13,An American Daughter,Cort Theatre,Original,4,1,0,0,0,0,0,0,0,0,89,27,1,0,0,1997
479,479,1996,1997-04-20,The Gin Game,Lyceum Theatre,Play Revival,7,0,0,0,0,0,0,0,1,0,145,19,1,0,1,1997
480,480,1996,1997-04-23,Titanic,Lunt-Fontanne Theatre,Musical Original,12,8,1,1,0,0,0,0,0,0,804,26,0,1,0,1997
481,481,1996,1997-04-24,Steel Pier,Richard Rodgers Theatre,Original,34,3,1,0,0,0,0,0,0,0,76,33,1,0,0,1997
482,482,1996,1997-04-26,The Life,Ethel Barrymore Theatre,Musical Original,32,9,1,0,0,0,0,0,0,0,466,21,0,1,0,1997
483,483,1996,1997-04-27,The Little Foxes,Vivian Beaumont Theater,Drama Revival,7,1,0,0,0,0,0,0,0,0,57,27,1,0,1,1997
484,484,1996,1997-04-28,Jekyll & Hyde,Plymouth Theatre,Musical Drama Original,14,4,0,0,0,0,0,0,0,0,1543,45,0,1,0,1997
485,485,1996,1997-04-29,Candide,Gershwin Theatre,Revival,11,2,0,0,1,0,0,0,0,0,104,10,1,0,1,1997
486,486,1996,1997-04-30,London Assurance,Criterion Center Stage Right,Revival,4,1,0,0,0,0,0,0,1,0,72,14,1,0,1,1997
487,487,1997,1997-05-18,King David,New Amsterdam Theatre,Original,0,0,0,0,0,0,0,0,0,0,6,3,1,0,0,1997
488,488,1997,1997-06-19,Forever Tango,Walter Kerr Theatre,Dance Special Original,5,0,0,0,0,0,0,0,0,0,458,4,1,0,0,1997
489,489,1997,1997-08-14,1776,Criterion Center Stage Right,Musical Revival,11,2,0,0,1,0,0,0,0,0,333,34,0,1,1,1997
490,490,1997,1997-10-16,Side Show,Richard Rodgers Theatre,Original,7,0,1,0,0,0,0,0,0,0,91,31,1,0,0,1997
491,491,1997,1997-10-23,Triumph of Love,Royale Theatre,Musical Original,5,0,0,0,0,0,0,0,0,0,85,30,0,1,0,1997
492,492,1997,1997-10-30,The Cherry Orchard,Martin Beck Theatre,Revival,0,0,0,0,0,0,0,0,0,0,12,1,1,0,1,1997
493,493,1997,1997-11-06,Proposals,Broadhurst Theatre,Play Comedy Original,0,0,0,0,0,0,0,0,0,0,77,10,1,0,0,1997
494,494,1997,1997-11-09,The Scarlet Pimpernel,Minskoff Theatre,Original,11,1,1,0,0,0,0,0,0,0,772,39,1,0,0,1997
495,495,1997,1997-11-09,Into the Woods,Broadway Theatre,Concert Benefit Special Drama Revival,0,0,0,0,0,0,0,0,0,0,2,0,1,0,1,1997
496,496,1997,1997-11-10,Jackie,Belasco Theatre,Original,2,1,0,0,0,0,0,0,0,0,128,34,1,0,0,1997
497,497,1997,1997-11-13,The Lion King,Minskoff Theatre,Musical Original,32,21,1,1,0,0,0,0,0,0,9577,0,0,1,0,1997
498,498,1997,1997-11-19,Eugene Onegin,Martin Beck Theatre,Original,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,1997
499,499,1997,1997-11-19,The Old Neighborhood,Booth Theatre,Original,1,0,0,0,0,0,0,0,0,0,197,11,1,0,0,1997
500,500,1997,1997-11-20,Ivanov,Vivian Beaumont Theater,Revival,7,1,0,0,0,0,0,0,0,0,51,31,1,0,1,1997
501,501,1997,1997-11-24,Street Corner Symphony,Brooks Atkinson Theatre,Original,0,0,0,0,0,0,0,0,0,0,79,25,1,0,0,1997
502,502,1997,1997-12-04,The Diary of Anne Frank,Music Box Theatre,Play Revival,8,0,0,0,0,0,0,0,1,0,221,15,1,0,1,1997
503,503,1997,1997-12-08,The Sunshine Boys,Lyceum Theatre,Revival,1,0,0,0,0,0,0,0,0,0,230,12,1,0,1,1997
504,504,1997,1997-12-14,A View from the Bridge,Criterion Center Stage Right,Play Revival,15,10,0,0,0,0,0,0,1,1,239,35,1,0,1,1997
505,505,1997,1998-01-13,Patti LaBelle on Broadway,St. James Theatre,Original,0,0,0,0,0,0,0,0,0,0,12,0,1,0,0,1998
506,506,1997,1998-01-18,Ragtime,Ford Center for the Performing Arts,Musical Original,41,14,1,0,0,0,0,0,0,0,834,27,0,1,0,1998
507,507,1997,1998-01-29,The Capeman,Marquis Theatre,Original,8,1,0,0,0,0,0,0,0,0,68,59,1,0,0,1998
508,508,1997,1998-02-12,Freak,Cort Theatre,Comedy Original,4,2,0,0,0,0,1,0,0,0,144,23,1,0,0,1998
509,509,1997,1998-03-01,Art,Royale Theatre,Original,10,4,0,0,0,0,1,1,0,0,600,20,1,0,0,1998
510,510,1997,1998-03-08,Paul McKenna's Hypnotic World,Criterion Center Stage Right,Original,0,0,0,0,0,0,0,0,0,0,16,0,1,0,0,1998
511,511,1997,1998-03-12,The Sound of Music,Martin Beck Theatre,Revival,7,0,0,0,1,0,0,0,0,0,533,38,1,0,1,1998
512,512,1997,1998-03-18,"Ah, Wilderness!",Vivian Beaumont Theater,Revival,6,1,0,0,0,0,0,0,1,0,54,30,1,0,1,1998
513,513,1997,1998-03-19,Cabaret,Kit Kat Klub,Musical Revival,32,12,0,0,1,1,0,0,0,0,2377,37,0,1,1,1998
514,514,1997,1998-03-26,The Deep Blue Sea,Criterion Center Stage Right,Drama Revival,0,0,0,0,0,0,0,0,0,0,61,29,1,0,1,1998
515,515,1997,1998-04-01,The Chairs,John Golden Theatre,Tragedy Farce Play Revival,13,1,0,0,0,0,0,0,1,0,74,10,1,0,1,1998
516,516,1997,1998-04-02,Golden Child,Longacre Theatre,Original,6,0,0,0,0,0,1,0,0,0,69,11,1,0,0,1998
517,517,1997,1998-04-05,Wait Until Dark,Brooks Atkinson Theatre,Play Revival,0,0,0,0,0,0,0,0,0,0,97,11,1,0,1,1998
518,518,1997,1998-04-16,The Herbal Bed,Eugene O'Neill Theatre,Original,0,0,0,0,0,0,0,0,0,0,13,23,1,0,0,1998
519,519,1997,1998-04-23,The Beauty Queen of Leenane,Walter Kerr Theatre,Play Original,18,9,0,0,0,0,1,0,0,0,365,19,1,0,0,1998
520,520,1997,1998-04-26,Honour,Belasco Theatre,Drama Original,3,1,0,0,0,0,0,0,0,0,57,27,1,0,0,1998
521,521,1997,1998-04-27,High Society,St. James Theatre,Original,11,1,0,0,0,0,0,0,0,0,144,27,1,0,0,1998
522,522,1997,1998-04-29,The Judas Kiss,Broadhurst Theatre,Original,0,0,0,0,0,0,0,0,0,0,103,6,1,0,0,1998
523,523,1998,1998-06-25,Side Man,Criterion Center Stage Right,Original,6,3,0,0,0,0,1,1,0,0,517,27,1,0,0,1998
524,524,1998,1998-07-16,Twelfth Night,Vivian Beaumont Theater,Comedy Revival,10,1,0,0,0,0,0,0,1,0,53,30,1,0,1,1998
525,525,1998,1998-07-28,An Evening with Jerry Herman,Booth Theatre,Original,0,0,0,0,0,0,0,0,0,0,28,13,1,0,0,1998
526,526,1998,1998-08-05,Jerry Seinfeld: Live on Broadway,Broadhurst Theatre,Original,0,0,0,0,0,0,0,0,0,0,10,0,1,0,0,1998
527,527,1998,1998-08-27,Colin Quinn -- An Irish Wake,Helen Hayes Theatre,Original,0,0,0,0,0,0,0,0,0,0,22,2,1,0,0,1998
528,528,1998,1998-10-08,Swan Lake,Neil Simon Theatre,Musical Original,15,11,0,0,0,0,0,0,0,0,124,11,0,1,0,1998
529,529,1998,1998-10-13,"Mandy Patinkin in Concert: ""Mamaloshen""",Belasco Theatre,Concert Original,0,0,0,0,0,0,0,0,0,0,28,0,1,0,0,1998
530,530,1998,1998-10-15,More to Love,Eugene O'Neill Theatre,Original,0,0,0,0,0,0,0,0,0,0,5,16,1,0,0,1998
531,531,1998,1998-10-19,A Mom's Life,Belasco Theatre,Original,0,0,0,0,0,0,0,0,0,0,3,0,1,0,0,1998
532,532,1998,1998-10-21,Aznavour,Marquis Theatre,Original,0,0,0,0,0,0,0,0,0,0,23,1,1,0,0,1998
533,533,1998,1998-10-22,Footloose,Richard Rodgers Theatre,Original,7,0,0,0,0,0,0,0,0,0,709,18,1,0,0,1998
534,534,1998,1998-10-25,Getting and Spending,Helen Hayes Theatre,Original,0,0,0,0,0,0,0,0,0,0,41,23,1,0,0,1998
535,535,1998,1998-11-05,I'm Still Here...Damn It!,Booth Theatre,Original,1,0,0,0,0,0,0,0,0,0,51,12,1,0,0,1998
536,536,1998,1998-11-12,Little Me,Criterion Center Stage Right,Revival,9,2,0,0,1,0,0,0,0,0,99,43,1,0,1,1998
537,537,1998,1998-11-19,On the Town,Gershwin Theatre,Musical Revival,4,1,0,0,0,0,0,0,0,0,69,32,0,1,1,1998
538,538,1998,1998-11-22,Fool Moon,Brooks Atkinson Theatre,Original,1,1,0,0,0,0,0,0,0,0,49,7,1,0,0,1998
539,539,1998,1998-11-23,Peter Pan,Marquis Theatre,Revival,1,1,0,0,0,0,0,0,0,0,48,5,1,0,1,1998
540,540,1998,1998-12-03,Electra,Ethel Barrymore Theatre,Revival,10,1,0,0,0,0,0,0,1,0,116,15,1,0,1,1998
541,541,1998,1998-12-13,The Blue Room,Cort Theatre,Play Original,2,2,0,0,0,0,0,0,0,0,81,15,1,0,0,1998
542,542,1998,1998-12-17,Parade,Vivian Beaumont Theater,Original,26,9,1,0,0,0,0,0,0,0,85,39,1,0,0,1998
543,543,1998,1999-01-14,Fosse,Broadhurst Theatre,Original,20,6,1,1,0,0,0,0,0,0,1093,21,1,0,0,1999
544,544,1998,1999-02-04,"You're a Good Man, Charlie Brown",Ambassador Theatre,Musical Revival,14,8,0,0,1,0,0,0,0,0,149,14,0,1,1,1999
545,545,1998,1999-02-10,Death of a Salesman,Eugene O'Neill Theatre,Play Drama Revival,19,9,0,0,0,0,0,0,1,1,274,22,1,0,1,1999
546,546,1998,1999-02-25,Not About Nightingales,Circle in the Square Theatre,Drama Original,19,7,0,0,0,0,1,0,0,0,125,13,1,0,0,1999
547,547,1998,1999-03-04,Annie Get Your Gun,Marquis Theatre,Musical Revival,12,7,0,0,1,1,0,0,0,0,1045,35,0,1,1,1999
548,548,1998,1999-03-07,Band in Berlin,Helen Hayes Theatre,Original,0,0,0,0,0,0,0,0,0,0,17,19,1,0,0,1999
549,549,1998,1999-03-08,Night Must Fall,Lyceum Theatre,Comedy Revival,3,0,0,0,0,0,0,0,0,0,119,40,1,0,1,1999
550,550,1998,1999-03-11,The Lion in Winter,Criterion Center Stage Right,Play Revival,1,0,0,0,0,0,0,0,0,0,93,22,1,0,1,1999
551,551,1998,1999-03-18,Via Dolorosa,Booth Theatre,Play Solo Original,3,3,0,0,0,0,0,0,0,0,99,15,1,0,0,1999
552,552,1998,1999-03-25,Closer,Music Box Theatre,Original,13,6,0,0,0,0,1,0,0,0,172,17,1,0,0,1999
553,553,1998,1999-04-01,The Weir,Walter Kerr Theatre,Original,2,1,0,0,0,0,0,0,0,0,277,10,1,0,0,1999
554,554,1998,1999-04-07,Peter Pan,Gershwin Theatre,Revival,2,1,0,0,1,0,0,0,0,0,166,0,1,0,1,1999
555,555,1998,1999-04-08,The Iceman Cometh,Brooks Atkinson Theatre,Revival,18,5,0,0,0,0,0,0,1,0,102,10,1,0,1,1999
556,556,1998,1999-04-11,Marlene,Cort Theatre,Musical Original,3,0,0,0,0,0,0,0,0,0,25,15,0,1,0,1999
557,557,1998,1999-04-15,Amy's View,Ethel Barrymore Theatre,Play Original,9,2,0,0,0,0,0,0,0,0,103,12,1,0,0,1999
558,558,1998,1999-04-22,The Civil War,St. James Theatre,Musical Original,14,2,1,0,0,0,0,0,0,0,61,35,0,1,0,1999
559,559,1998,1999-04-25,The Gershwins' Fascinating Rhythm,Longacre Theatre,Revue Musical Original,1,0,0,0,0,0,0,0,0,0,17,27,0,1,0,1999
560,560,1998,1999-04-26,It Ain't Nothin' But the Blues,Vivian Beaumont Theater,Revue Musical Original,9,0,1,0,0,0,0,0,0,0,284,5,0,1,0,1999
561,561,1998,1999-04-27,The Lonesome West,Lyceum Theatre,Original,5,0,0,0,0,0,1,0,0,0,55,9,1,0,0,1999
562,562,1998,1999-04-28,Ring Round the Moon,Belasco Theatre,Play Comedy Revival,6,1,0,0,0,0,0,0,0,0,66,31,1,0,1,1999
563,563,1999,1999-06-06,The 53rd Annual Tony Awards - 1999,Gershwin Theatre,Original,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1999
564,564,1999,1999-06-08,Natalie Merchant,Neil Simon Theatre,Original,0,0,0,0,0,0,0,0,0,0,5,0,1,0,0,1999
565,565,1999,1999-08-12,Voices in the Dark,Longacre Theatre,Play Original,0,0,0,0,0,0,0,0,0,0,68,12,1,0,0,1999
566,566,1999,1999-08-19,Kat and the Kings,Cort Theatre,Musical Original,4,0,0,0,0,0,0,0,0,0,157,15,0,1,0,1999
567,567,1999,1999-09-30,Epic Proportions,Helen Hayes Theatre,Original,0,0,0,0,0,0,0,0,0,0,93,27,1,0,0,1999
568,568,1999,1999-10-17,Dame Edna: The Royal Tour,Booth Theatre,Original,3,3,0,0,0,0,0,0,0,0,297,39,1,0,0,1999
569,569,1999,1999-10-21,Saturday Night Fever,Minskoff Theatre,Original,2,0,0,0,0,0,0,0,0,0,501,27,1,0,0,1999
570,570,1999,1999-11-08,"Morning, Noon and Night",Vivian Beaumont Theater,Original,1,0,0,0,0,0,0,0,0,0,12,7,1,0,0,1999
571,571,1999,1999-11-11,The Rainmaker,Brooks Atkinson Theatre,Play Revival,1,0,0,0,0,0,0,0,0,0,82,25,1,0,1,1999
572,572,1999,1999-11-15,The Price,Royale Theatre,Play Revival,5,0,0,0,0,0,0,0,1,0,128,20,1,0,1,1999
573,573,1999,1999-11-17,Tango Argentino,Gershwin Theatre,Revue Revival,1,0,0,0,1,0,0,0,0,0,63,7,0,1,1,1999
